u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
-0.005941165401925,0.1826997164422335,0.1363217235344316,0.0133960388612405,0.1656865403006274,1.3497163018767578e-06,-0.0043063313034469,0.0022161403904929,0.2120940942261208,0.1858010492001998,0.6463191006396349,0.0021674257315873
-0.0080833798358079,0.1807541172512469,0.1363735215111506,0.0181856488712208,0.1654161805411775,-1.8366703916849747e-07,-0.0070945354125796,0.0035910008058575,0.2123241547312111,0.1855579634260076,0.6463161198450807,0.0030507942965092
0.06443011293371,0.1827234835557442,0.1362709509930423,-0.0168973333687549,0.1655681940131847,0.0292088547384035,-0.0178455244525486,0.0686616883276489,0.2120574269165452,0.1856647884132699,0.6463015263717415,0.0345876044341889
0.5209327694432873,0.1807189546891574,0.1384740043508681,-0.7489193416641367,0.165486087655686,0.5564818317922537,-0.4342112730680512,0.2886251243252953,0.2137249836273075,0.1859306157469747,0.646857382456248,0.2529207665240011
0.3568860692790007,0.1824124647804433,0.1401807739942692,-0.9182548282901448,0.1690802981406546,0.782993792903029,-0.6679767647903762,0.2577498418781507,0.2132459077670763,0.1865648902874084,0.6463208394364585,0.2855930365320162
0.3500171937838069,0.1807378970410786,0.1552030102895419,-0.9248872125760892,0.1735881228820653,0.7913485081539915,-0.67524215875893,0.2567367797439766,0.2173090116696062,0.1883790859404601,0.6463016505715146,0.2870142651942939
0.3480445974647919,0.1828103668111369,0.1756264843176397,-0.9259982364222086,0.1771066673920076,0.7916471727651078,-0.6754983713376502,0.2567439866409922,0.2212835700635727,0.1899114069404494,0.6463073016611905,0.286915582156844
0.3455725007841576,0.1809245608717549,0.189443537263996,-0.9263868105448542,0.1858292794723348,0.7916579149255076,-0.6755471658925951,0.2566797567518004,0.2264260091300257,0.1922972718457245,0.6463114002537029,0.286948963681953
0.3439268736168961,0.18272879642551,0.2076030794578534,-0.9277911646399984,0.2025518518282684,0.7916579963055106,-0.6751730011220003,0.2569369544695051,0.2314277726530101,0.1948207929570041,0.6463013400720818,0.2870800343987554
0.3419115530993269,0.1806777470950374,0.2233838275679761,-0.9279553182102458,0.2119722912761146,0.7916572638854834,-0.67557998832663,0.2568526969928172,0.2365360627690614,0.1961058796396065,0.6463009674727626,0.2869506590658902
0.3397533789192097,0.1827883456230264,0.2377910590242734,-0.928394066480688,0.2226341229645406,0.7916569383654712,-0.6757621583242248,0.2567900602071762,0.2420139136993903,0.1962480238150671,0.6463009674727626,0.2869607144464834
0.3377321228921771,0.1806188174194371,0.2506090816006895,-0.928393254413556,0.233154112896134,0.7916573452654864,-0.6758417444937076,0.2566863820395832,0.2465011764430936,0.1962530963519732,0.6463009674727626,0.2870654482507437
0.3379117078958982,0.1826894098503557,0.2664938574264941,-0.9308883306765204,0.2413590579376807,0.791658972865547,-0.6753886521977913,0.2571765774734348,0.2512400400573568,0.2046443735288163,0.6463009674727626,0.2873645373618773
0.336750699305659,0.1810154616329071,0.2771739013108086,-0.9314269632041942,0.2537043681206851,0.7916580776855137,-0.6752607105694715,0.2572201728785399,0.2549774361733619,0.216826514048877,0.6463009674727626,0.2874887680814158
0.3352030223815256,0.1828406295180715,0.2867943196927407,-0.9314146081828292,0.2650534635863315,0.7916582404455197,-0.6751809597389485,0.2571533636788372,0.2618403510713569,0.2214913811581358,0.6463009674727626,0.287199383581785
0.3346473497346932,0.1811235400471889,0.3019550572203708,-0.9314037032813428,0.2756815940140951,0.7916571825054803,-0.6752966066762587,0.256999136082703,0.2652438127608683,0.2281901092826032,0.6463009674727626,0.2870195267306508
0.3328177791219788,0.183334369711855,0.3130495388887174,-0.9315842142038198,0.2846488213620315,0.7916569383654712,-0.6754928826363067,0.2570104648190644,0.2702367956048655,0.2318682076789843,0.6463009674727626,0.2866599007206551
0.3310980871192372,0.181508938999211,0.3222596482130764,-0.9322441927629274,0.2931053502331748,0.7916585659655319,-0.6758494835626017,0.2571082510322552,0.2744055866474044,0.2367409733733389,0.6463009674727626,0.2871082420797801
0.3309377710158036,0.1836041621196444,0.3274450318090039,-0.9329057374515036,0.3012842611360501,0.7916581590655167,-0.6755960153345534,0.2571857820717285,0.2785950282351714,0.2445622784292654,0.6463009674727626,0.2869177744636594
0.3302124345549814,0.1819564591033711,0.3442074723364533,-0.9327151916994676,0.3104149174487359,0.7916583218255228,-0.6753332163142207,0.2571686119556807,0.2832945886572565,0.2479248612586785,0.6463009674727626,0.286816022196668
