u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
-0.0167655754425971,0.3523492371610788,0.2566535368362037,0.0082781597628792,0.3160870648324458,1.0125698887445465e-06,-0.0071945966154952,0.0036381160237748,0.3433971127419798,0.3504114111077395,0.8364611983542101,1.93582479055255e-10
0.4457477982258069,0.3523492371610788,0.2585557820747537,-0.7341295842100934,0.3145915708638406,0.2860823707811973,-0.3115842815499531,0.6262873610680261,0.3457886723464067,0.3493993335616224,0.8371641927394932,0.5970522443953723
0.494663193676304,0.3523492371610788,0.2652761459339963,-0.8594370133133176,0.3180840369027469,0.390880092330079,-0.397765710504927,0.5177069958539242,0.3461463461324833,0.3508119315546826,0.8384599932452985,0.5094473452728363
0.430333555005441,0.3523492371610788,0.2750212806036043,-0.894122142688189,0.3230084980160734,0.3763894510247052,-0.4567692105382828,0.5692990706648459,0.3405384485956628,0.3523523943404195,0.836793338620591,0.5697512760836241
0.4317199769967749,0.3523492371610788,0.2826085092220764,-0.8981104820268537,0.3266832542107972,0.3836753483526941,-0.4595166986948589,0.5580295645972302,0.3480936208832954,0.3549380410161277,0.8331812220511962,0.5598058488732796
0.3384112065905927,0.3523492371610788,0.3009761650553922,-0.929749642769366,0.3371817680630917,0.3835018444636832,-0.5637345574132362,0.5875104975039417,0.3492615667764754,0.3573718542997129,0.8329549008678134,0.6095997204285953
0.2100418173463881,0.3523492371610788,0.3120584651706575,-0.9735497093960828,0.3440814292625526,0.3540380219308954,-0.6977175815325771,0.6913026366469277,0.3470464537451229,0.3606300242720721,0.8332066547952215,0.7356280042940834
0.3834694514540744,0.3523492371610788,0.3282124994409736,-0.9107052140384588,0.3506677132213407,0.308697141581991,-0.4453893185160874,0.7548015038824819,0.3513977064950436,0.3635937565434254,0.8364219215502774,0.7289086037791316
0.394449413217509,0.3523492371610788,0.346370695870224,-0.8732204853637057,0.3523585917618848,0.2926319990455012,-0.4082791863483256,0.7647089905433545,0.3544320614034218,0.3687900622285159,0.8370396021741208,0.7256881701334268
0.3856186545933382,0.3523492371610788,0.3608266544901594,-0.7747336873664321,0.3666225899520186,0.2657932818578195,-0.3661879615665691,0.7373263029461005,0.357076105968153,0.3728900243385291,0.836827964766198,0.690529139966136
0.365023907560414,0.3523492371610788,0.3734407639506046,-0.7279934681907093,0.3809708468539928,0.2492101334416165,-0.3636867917583779,0.7374624268857717,0.3614863893693931,0.3760601631560155,0.8376837388497489,0.6898628379897557
0.3984736204599587,0.3523492371610788,0.3799105048591252,-0.7778571916817009,0.3869657231731503,0.2716587488978558,-0.3570376634563114,0.7193111934483668,0.3602805357870536,0.3809736088036226,0.8375194551828825,0.6731283720426704
0.3958221418774257,0.3523492371610788,0.3937128588867759,-0.8216379339906901,0.3948786257140639,0.2793463616842986,-0.379595480749651,0.7475960361866725,0.359372950045746,0.3859306784084707,0.8339976396480745,0.7030256787567579
0.4175305956416725,0.3523492371610788,0.4045108564997731,-0.8658654972991952,0.4030089047032465,0.2950630823415103,-0.3772262249163549,0.7470281763365906,0.3621044678636437,0.3888611147802174,0.8326789400529506,0.7020121484322879
0.4317136231703102,0.3523492371610788,0.4130684616403874,-0.8694881341628518,0.4096081324994333,0.2992321968212802,-0.3641347030016537,0.7378751970464562,0.3605054377840251,0.3899835922651278,0.8360099399178779,0.6906124608143973
0.4399567920496185,0.3523492371610788,0.4198730663637266,-0.8991144880221908,0.4107452887185974,0.3082835315564196,-0.3686066134029523,0.7423979997948806,0.3633505855594863,0.3900430839506656,0.8367380407115553,0.6967164441431808
0.4093218740831162,0.3523492371610788,0.4287469576704525,-0.910269361344567,0.4107858556219947,0.3124661506383971,-0.4167258167438568,0.7400297947702024,0.370159461483219,0.3901434642797694,0.8341760591652578,0.7096821763954839
0.4230146311720285,0.3523492371610788,0.4412429543838457,-0.9034815930322826,0.4342308839749634,0.3065091368428822,-0.390022959658955,0.7529333273428847,0.3691868570073252,0.4046141198690954,0.8331308419300959,0.7116538444833639
0.4226178956689836,0.3523492371610788,0.4526490532477094,-0.8473101528743401,0.4406946155028222,0.2924784693416734,-0.3635460913029228,0.7337608633176184,0.3692038795422761,0.4151650951129175,0.8276767088176618,0.6869654740413428
0.3818009600757373,0.3523492371610788,0.4591544510671048,-0.7555876691856618,0.4488484538715468,0.2611415014438541,-0.3611716477306517,0.7279975817069603,0.3716970035898272,0.4212562872076312,0.8244490523507315,0.6814222240037198
0.3553433330126386,0.3523492371610788,0.4631614739418291,-0.7209488062599264,0.4554218790102803,0.245160528718794,-0.3715825740152126,0.7435907633713801,0.3942866260068233,0.4236008077721881,0.831930148866449,0.6972924749022967
0.3447047234361934,0.3523492371610788,0.4708355372959155,-0.7243717168408329,0.4669162320193716,0.2440997772012052,-0.3884144188833153,0.7527934821645715,0.3745312316066433,0.4272799705269876,0.8333357875159382,0.7099550320481919
0.3550504369583631,0.3523492371610788,0.4832815505990034,-0.7023670286516385,0.4695162478788714,0.2421115626846288,-0.3629656371475215,0.7276981931374065,0.3732433850869906,0.4328392313833001,0.8329616592943347,0.6817477713556118
0.4005396979190706,0.3523492371610788,0.4874543600652431,-0.7774968045392157,0.4727883733789256,0.2724224834099288,-0.3536999365379477,0.7147714174753615,0.3772080998588156,0.4384159598812548,0.8328422496005119,0.668451648893115
0.4069636880351658,0.3523492371610788,0.4911891166682037,-0.8200195019951965,0.4789048492332997,0.2817089078274018,-0.3654381127551505,0.7356111028710342,0.3814985262868186,0.4409502716524066,0.8245133585645096,0.688916257516977
0.4073288351557299,0.3523492371610788,0.5008595192653156,-0.8304324096344333,0.4847647772468734,0.2833779126376156,-0.3690075020606216,0.7427753274560014,0.3817292697810061,0.4450965730372805,0.8221717698892783,0.6958465326653137
0.4041491380116994,0.3523492371610788,0.5066967596797693,-0.9143663675576792,0.4890236829775902,0.3195618527239484,-0.4311361118642819,0.7216326286510689,0.3837186835952965,0.4496641238744019,0.8165646121274481,0.6994358896316671
0.3932966920045513,0.3523492371610788,0.509525142218487,-0.9171105216848228,0.4983771383825034,0.3245976971756104,-0.4509392532939474,0.7086497879455045,0.3797222673762159,0.4527526678359514,0.8208675360478248,0.693918692888942
0.3690822640846828,0.3523492371610788,0.5152562458859871,-0.926181295144808,0.501295015708452,0.329033266983571,-0.4860537159147714,0.7043490550940477,0.3857471690298144,0.4545195115173532,0.8246485682185011,0.6995447509159465
0.4134669280902163,0.3523492371610788,0.528237687057426,-0.9054682189824398,0.5068520237375748,0.314172562062872,-0.4105223438564614,0.7301857893607693,0.3963762506980968,0.4546382263190605,0.8245798213571092,0.6992830400515128
0.3698349827565709,0.3523492371610788,0.5350866682543118,-0.9257548413606156,0.5161674897867234,0.3308370487036219,-0.4848676890867932,0.6992895799030884,0.3945159178172642,0.454813873997502,0.8210972189652236,0.6942207274211307
0.3322010780667078,0.3523492371610788,0.5442843256381439,-0.9405600819839592,0.5218963723359582,0.323911904714021,-0.5304146383378903,0.7349059689491427,0.3935940208381831,0.4546487274042189,0.8232960964009389,0.7376557355639928
0.3175446765270484,0.3523492371610788,0.5558329554281038,-0.9456084505346646,0.526226775156761,0.3371847812747671,-0.5569227628013113,0.7007422464204056,0.3970208602492483,0.4609195212034452,0.8212314230208608,0.7139623476682371
0.2605149000994209,0.3523492371610788,0.558943270130962,-0.9631346795126248,0.5329911638691355,0.3508144603386838,-0.6320958894390591,0.6849546800828218,0.4013695805814082,0.4772268871480082,0.8261360340211247,0.7162193493469861
0.2753056281192514,0.3523492371610788,0.5659574972117026,-0.9577263983268516,0.5397013058481168,0.340865757342375,-0.6103530215111582,0.7037195125871357,0.3971112289268577,0.4852468120233483,0.8246122499882744,0.7290052330694432
