u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
-0.00374857552682,0.1897387244535775,0.1355204807499883,0.015309598926424,0.1645973148744946,1.289907130448759e-07,-0.007193220118714,0.0036188330993156,0.2181098834651118,0.1827716321033466,0.7234806936731207,0.0047361299324711
-0.0033632638295997,0.1901495050307705,0.1356801113471651,0.0155094798251781,0.1648456103606594,-5.548271168077296e-07,-0.0071925275989741,0.0036407576337729,0.2180232015423371,0.1826091412092178,0.7297649537924059,0.0048591503159552
-0.0032353430271377,0.1898179293918882,0.1357591373304011,0.0154726902838603,0.16535649625599,3.047576828852446e-07,-0.0071989463779126,0.0036297489405355,0.2182609178593167,0.1822370734557008,0.7318743627387267,0.0050151781621979
0.2484482970600389,0.1897439997765605,0.1358449095987007,-0.1279286331042414,0.1654226549997476,0.1147815300921685,-0.0343040746581938,0.1408094918222201,0.2184720738815396,0.182399866062062,0.7330243905377409,0.0730059215668621
0.5992829280602089,0.1892495837406867,0.1367750064278604,-0.7193158984066895,0.1652847149561058,0.8591868786789356,-0.5270228526471403,0.1728554777929962,0.2189753259898427,0.1823369967756484,0.7330931972120379,0.1499688107817064
0.5417033822990236,0.1891850595944496,0.1401059442003428,-0.8022948901139759,0.1694753593797752,0.9949683557927222,-0.6221585679231731,0.1687218545384182,0.2230141529099338,0.1838876656507669,0.7323223513202965,0.1835009619842306
0.5380871946638192,0.1889393909946074,0.1598219892840928,-0.8066614910921456,0.1748111821820624,0.9998113611529788,-0.6241131493586507,0.1688627809842709,0.2277801812251555,0.185539672121922,0.7234698261929747,0.184496605432127
0.5354713841018739,0.1893597460014137,0.1755485107548737,-0.8064507016666054,0.1772144160130539,0.9999848633194366,-0.6240183594864464,0.1686183280949728,0.2332671150375725,0.1880406968148779,0.7215104505725578,0.1840157010091042
0.5349141343873096,0.1889729765918194,0.1898765813022338,-0.8091399199789049,0.1930403440092186,0.9999894205996064,-0.6227252763369022,0.1689287177701243,0.240383158610693,0.1899963766478818,0.7225809284169019,0.1842026317035627
0.5329577675289534,0.1894798769329734,0.2096198004222203,-0.8111883593192882,0.2062998988564733,0.999991536479685,-0.6219647618787297,0.1691148832993488,0.2466731132184441,0.1925413381846719,0.7183882545764977,0.1851803274663305
0.5315410445744823,0.1891204040344728,0.2234740658769879,-0.8119989763313754,0.2189677904187104,0.9999903971596426,-0.6217993873072464,0.169127779851903,0.2532441167100316,0.1954900472593745,0.699451515172027,0.1843227847324245
0.5294899389563792,0.1890408611751169,0.2358107545066803,-0.8099214765886266,0.2286325895634327,0.999989095079594,-0.6213365251229387,0.1685428074004565,0.2599231913883129,0.1961763671598866,0.6825376174720267,0.1839431356535149
0.529449738066196,0.1885220397304248,0.2523808719395343,-0.8122420164230136,0.2355040005961172,0.9999903971596426,-0.6207845264288105,0.1689794062791342,0.2642046538203038,0.1962478541019363,0.6981207767031532,0.1839279795057312
0.5274365394215752,0.1887678397440069,0.2647737976015175,-0.8142376713998193,0.2481250886381118,0.9999903971596426,-0.6206211277898108,0.1693185476802743,0.2694165828109024,0.1979137581927936,0.7062780936005508,0.1846089538487261
0.5280985064335353,0.189201092070704,0.2754013553880366,-0.8143537389948953,0.2609510592177536,0.9999893392196032,-0.6192538922851143,0.1693885557307576,0.2778159486410531,0.2118511096244838,0.703817012996699,0.1845735407859683
0.5259027120195234,0.1885220397304248,0.2819587984402157,-0.8156712599117144,0.2712062949079749,0.9999893392196032,-0.6197592370178217,0.1692983430812726,0.2830593067541452,0.2189390842426969,0.7120392863754276,0.1846706453625111
0.5254880865758371,0.1888027770253997,0.3007666046584124,-0.8149797267440505,0.2812728171689255,0.9999877929995457,-0.619119473989209,0.1691493752555919,0.2879984806571211,0.2262312991851889,0.7129518442082758,0.1843831608621202
0.5242617013596225,0.1889542407472037,0.3127567771020939,-0.8165735825049185,0.2899834685389467,0.9999908854396607,-0.619138355121831,0.1693167902088968,0.2945028315758991,0.2293817783152679,0.7038353324632312,0.1844495585278689
0.5228434300113781,0.1895820605023561,0.3217363253881165,-0.8167002649775051,0.2989773093192162,0.9999908854396607,-0.6189196303732877,0.1692569350326303,0.2968932245258903,0.2337261704627396,0.7028110569344801,0.1842180216974067
0.5234158195761683,0.1894769295105239,0.3255952004445424,-0.8183252113085686,0.3073981264399305,0.999988606799576,-0.6178975244090782,0.1695274339006164,0.3043453179472108,0.2399801936137545,0.6658124413272511,0.1848802591248194
0.5226732787400895,0.1896186873889747,0.3430349679923854,-0.819128983754829,0.3168872973769133,0.9999891764595972,-0.6178941763012585,0.1696480925290726,0.3101289480484663,0.2452231602171884,0.6916033315098735,0.1849113021893252
0.5207350338236704,0.1897571223771481,0.3526743569279166,-0.8174549653670768,0.3251446173806828,0.9999898274996214,-0.6179808977824878,0.1692833223906506,0.3151662372248675,0.2494483760328864,0.7015497461387687,0.1844293600744098
0.519161177575188,0.1898442121398463,0.3650849038864862,-0.8198206909368784,0.3356560371736952,0.9999897461196184,-0.617682092881341,0.1695219844749783,0.3206391353821539,0.2551856604149781,0.7075215196289358,0.1848632029777957
0.5199493673536146,0.1899713267730063,0.3715861368915147,-0.8202818870630396,0.3417691868795231,0.9999879557595516,-0.6172652809013063,0.1695242097624778,0.3262947321029951,0.2597342174586703,0.7051658225325589,0.1845274292659513
0.5173348757937725,0.1901779091719566,0.3780792203841863,-0.8197951108222215,0.3495430352085918,0.9999902343996364,-0.6175776428947718,0.1693195338872343,0.3306072375090728,0.2608018261928003,0.7066596974033988,0.184560445406591
0.5182221627736776,0.1901671520186852,0.3910650095775659,-0.8221706392024015,0.3522967928189608,0.9999890136995911,-0.617001658575772,0.1697690166747872,0.3395386151092954,0.266719666488932,0.7001336824257756,0.1847401561039375
0.5171210827572492,0.1902290478901264,0.3964862163141796,-0.8222408830093166,0.3532346351808944,0.9999896647396154,-0.6168285998224076,0.1697258637984464,0.341432387630142,0.2752559918214718,0.7101272929684485,0.1846917353540751
0.5170025446117307,0.1904974135201696,0.4059662310113663,-0.8226667542152376,0.3686774456101956,0.999988850939585,-0.6161316445257943,0.1696990718426989,0.3458066767812925,0.2772410508830997,0.7178555617496745,0.184898966809644
0.5181144060366533,0.1903087033898307,0.4117279902179946,-0.823332939287425,0.3807948378134822,0.999988932319588,-0.6155104881947365,0.1698454856452267,0.3522475986270039,0.2848020159965471,0.7169008380938587,0.1848470383688769
0.5138050541223566,0.1904328706005412,0.4189529916697951,-0.8232033565750814,0.3855364586614704,0.9999890136995911,-0.6166066916270849,0.169626838504716,0.3568441413698047,0.2910856635173748,0.7072962833404198,0.1845567331003836
0.5126696227033323,0.1905324634419108,0.4270924385694076,-0.8243891486021365,0.3941796563960202,0.9999898274996214,-0.6163927420487104,0.1697429580524203,0.3618300895971753,0.2953529493324695,0.7023792764233001,0.1852716005067444
0.5152606016169904,0.1906035395017459,0.4303663297553915,-0.8244678611091422,0.3987420710460065,0.999989095079594,-0.6152659116628646,0.1699109925459949,0.3665988881074886,0.2998647917688891,0.6971225831267529,0.184593066932004
0.5138039645119237,0.1906907231314011,0.4384425234862469,-0.8244986616553616,0.4051424141035667,0.9999895019796092,-0.6151451053462915,0.1697299350630763,0.3708558217211232,0.3072207999915061,0.70408373200943,0.1846740215150067
0.5101742427681839,0.1908119053728791,0.4471449343818535,-0.8273331819794879,0.4099242447468854,0.9999918619996973,-0.6160136923339199,0.1700721109471703,0.3761775847498376,0.3097814882784068,0.7141142919845999,0.1852533020525253
0.5122276996509053,0.1909295769901656,0.4553664161078404,-0.8267010457220477,0.4107564852819302,0.999989095079594,-0.6150115652426011,0.1701418787677531,0.3800816458759887,0.3137432338872151,0.7114643656257505,0.1849472267903401
