u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
-0.0061579498272378,0.3263052183727188,0.2258785156954594,0.0248903393244189,0.2799185413879689,2.3859287913138365e-05,-0.0071974754655515,0.003637757921732,0.2612177563279496,0.3097356388097126,0.8426717782726884,3.605003410513613e-12
0.3037437586942123,0.3233627778225634,0.2254229737248259,-0.2416358642457478,0.279479081654174,0.1484766552865377,-0.1115000305112701,0.3418103488779874,0.2610848829897065,0.3095196087184376,0.8414304272846712,0.291177402904005
0.4712246681688365,0.3256115392915503,0.227606571269313,-0.1934766650069033,0.279812077714909,0.2200078234884172,-0.0444520537593808,0.1838172090728714,0.2616201666079561,0.3097711836109331,0.8435536899990014,0.1494948807955426
0.5493927040086797,0.3233565018437188,0.2294440601480649,-0.0536353863684141,0.2798934935534574,0.252813848328162,-0.0132558983576403,0.0406650815587039,0.2621063645215952,0.3098376946686235,0.8429356266471303,0.0295770510129554
0.7267002276509584,0.3262614068523629,0.2300224518896661,-0.1707086271183489,0.280071090890897,0.335352348493354,-0.0193396107473588,0.0996142082596334,0.2624025819414259,0.3099648057855089,0.8415505105906723,0.0771654581114454
0.6611646616966135,0.3244171691184734,0.2308418449612583,-0.3169589564513251,0.2809644133053172,0.3143022513653331,-0.0546376954806143,0.2165167575676593,0.2635437446115808,0.3107205834633451,0.8409712478245275,0.1775090570876898
0.5850305778523126,0.3266245968658047,0.2311452294585808,-0.256498396567693,0.282155690770817,0.27506753023447,-0.0433087923089264,0.1910422609314576,0.2634673078096956,0.3109220093017478,0.8393332530712336,0.1545419158772148
0.5078592995236403,0.3245868022683308,0.2319853666060006,-0.5452435622062269,0.2850185397559504,0.2726971414636137,-0.1734306577594737,0.4626817466663149,0.2643484511938628,0.3119045928391052,0.8394801274314386,0.4080166171706789
0.3313152903022414,0.3263427563187007,0.2349787211131248,-0.3796235386538177,0.2863255869605726,0.1756185269380735,-0.1896318480319777,0.4989906618291499,0.2651150365415046,0.3142160044388742,0.8394450079239156,0.4418232543852801
0.1351531322479458,0.3235794525710691,0.2415984051615372,-0.1360692537073984,0.2878735563981816,0.0613006236271812,-0.1790767946602117,0.4771386047391216,0.2665847068471963,0.314492823983813,0.843965975993203,0.4208103845907336
