u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
0.0369950663245021,0.1547019534730437,0.139564190524589,0.0003891313991832,0.1687359421349675,0.0166607143976117,-1.3835172017287029e-06,7.334193296172787e-07,0.2038062413402022,0.1818631577147607,0.6510028603828744,-0.0023197291682621
0.0334301656487868,0.1541496215247051,0.1394837748066298,0.0069230159525077,0.1673709729259423,0.0166709034283035,-0.0045632659894377,0.0023115703355723,0.2037178973003726,0.1815643117486294,0.6471888716506504,-0.0004636448310685
0.0410903241257086,0.1585633678695628,0.139525844640287,-0.0028521107314149,0.1664538317933843,0.0167205706614021,-0.0206630343676132,0.0807253132420891,0.2033914507951568,0.1813954848976215,0.6505675401781609,0.0638362329270453
0.0599224770103351,0.1584186625686623,0.1396426633124497,-0.0660439189686933,0.1666701809379203,0.0166886976745908,-0.3957697810326509,0.7399974591262732,0.2041325535329288,0.1810588871884188,0.6860912213799477,0.7289317268888477
0.0609685998005529,0.1626052414909012,0.1417644374278282,-0.0714862623763381,0.1667909807044,0.0166614061276375,-0.4406790489573498,0.8012395458269131,0.204164570272563,0.1809675438100783,0.6520759464224535,0.7956045125274259
0.0610928584008444,0.1638382590645707,0.1612691079079629,-0.0717652364385659,0.1694204798243688,0.0166726035074293,-0.4422820790717684,0.8034248287261959,0.2042569268980101,0.1810147052033957,0.6487821063399699,0.797954314664428
0.0612326152758463,0.1649173348287715,0.1748855533216656,-0.0718330222922868,0.1727837736330187,0.0166683170700822,-0.4423370484157247,0.8035001850528855,0.2039464971571418,0.1814713089530111,0.6763890456048526,0.7979236808305274
0.0613561283532099,0.1651635290835729,0.1856859239463759,-0.0718891636833834,0.1766906493527784,0.0166641081980506,-0.4423416863683602,0.8035040793060098,0.2039459766962458,0.1821344535826766,0.6923346818737697,0.7978785485408882
0.0614318706152775,0.1657029261652378,0.2000315348349017,-0.0719506850192291,0.1772988736212964,0.0166701748229639,-0.4423405062975712,0.803505293099191,0.2047080825495303,0.1839462166808551,0.6897662305660733,0.7978574439339458
0.0615910827712989,0.166284112816156,0.2132254064447855,-0.0719431226440627,0.1773216705306829,0.0166665483265789,-0.4423402044189973,0.8035025620645327,0.204279642497761,0.18569294193595,0.6885077763651433,0.7978604254712142
0.0616648178562532,0.168218335331955,0.2250396492665762,-0.0720495106889496,0.1907622035330218,0.0166608758860553,-0.4423431134307095,0.8035042310301574,0.2044509244997262,0.1882187824600157,0.6868968432081571,0.7977302316771383
0.0617537501393509,0.168240187559543,0.2359002642169052,-0.0720917164280136,0.2005706504677568,0.0166691194260496,-0.4423379540514465,0.803505444823339,0.2045490733512738,0.1908161287831456,0.6870163854897654,0.7976751024684205
0.0618902525200334,0.1696856260568877,0.2471881753705977,-0.0721298183278215,0.2068705712652845,0.0166688155226008,-0.4423399299839302,0.8035032701105552,0.2043472856251789,0.1932283935087503,0.6669498628492956,0.7975688778955258
0.061979048601827,0.1702752607339353,0.257662997263275,-0.0722038541982188,0.2111949984486716,0.0166616985870234,-0.4423418784729072,0.8035045850531687,0.2047948652066719,0.195791250352321,0.6596790218323949,0.7975798101988449
0.0620327764320557,0.1710683614269611,0.2679417721120017,-0.072245545144726,0.2201551038921808,0.0166692669273051,-0.4423373777378054,0.8035070126395318,0.2047850603949539,0.1962258102519611,0.6704283258944914,0.7975232194522506
0.062152827128899,0.1714647991331256,0.2767285385560446,-0.0722568705809771,0.2255586018245749,0.0166664097262612,-0.4423399574274369,0.8035038770071462,0.2049855721524006,0.1962523043573633,0.6599805167815939,0.7974585025550606
0.0622500461860787,0.1723587129379619,0.280076962699412,-0.0723329366192044,0.2319602397738491,0.0166576626474982,-0.4423414393767996,0.8035046862026003,0.205237861374468,0.1962532472080894,0.6476898314354468,0.7973303549140118
