u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque
-0.014059596528754,0.7756504154300722,0.3777039728779933,0.0047671672259314,0.4965644314838544,0.0004602927889221,-0.0071991425960228,0.0036270762270959,0.4374369739848842,0.597407039034113,0.8244258780872882,1.2024306994192936e-15
0.5213962931650756,0.7793941904523157,0.3800294489015922,-0.7324436717796696,0.4986746068107461,0.5606356567686744,-0.4121033316916223,0.2768163636366298,0.4355970265147021,0.6002041551393068,0.8264387606902321,0.2843316292312076
0.2395887043483347,0.785921993019659,0.3850849719440131,-0.952840830091002,0.5013353648258208,0.7153017714054823,-0.6974830631838708,0.2978421300340157,0.4379268083065685,0.6057588323571803,0.82380176021337,0.3504477308969928
0.6708395965491543,0.7905933521232347,0.4035885193375821,-0.6963594386087252,0.5106932169313843,0.8559886967249057,-0.5076527451708323,0.1701900751230709,0.4449323742639983,0.6126608575908742,0.8246407640057446,0.1855249651071638
0.2416809352746505,0.7962434567932449,0.4186604241177925,-0.9508756064136822,0.5173382201812132,0.7811570589602587,-0.7074511247973669,0.2718686703443896,0.4470747104842481,0.6183765696521927,0.8242275938239091,0.3207826164793766
0.1992531704578731,0.8006115843855219,0.4341395725668037,-0.9699071604711824,0.5259612374984303,0.8390053517852466,-0.7298932830881228,0.2549541639856209,0.4526078275728056,0.6240913249890462,0.8239114487654137,0.2983010346446245
0.7852967926716211,0.8020223762506522,0.4558811347401562,-0.4019582223006748,0.5385286210797694,0.911553250304364,-0.4705373796406645,0.0885207323741273,0.4573907588585934,0.6323451625275859,0.8236875256117717,0.0967590603879256
0.8717501128116603,0.8020732723050905,0.4653503265417412,-0.3661972600928886,0.5515227296546256,0.881139025390088,-0.4162092661974091,0.0799115895894889,0.4624454485983262,0.6364300978279933,0.8344440082448514,0.0824429241848305
0.6108795905186122,0.8020750879705981,0.4780463462098525,-0.7171318855542792,0.561619585298984,0.9409072228373466,-0.5507177902893492,0.1552692029340021,0.467354150457016,0.6442009442577505,0.8375666778978456,0.1736376896893246
0.3568111822105222,0.8020751527426373,0.4887287063671253,-0.9106163664833036,0.5724711879249818,0.91818994107285,-0.6596164035179514,0.2143263297465534,0.4744157007200389,0.648164286658892,0.8332979887182526,0.2428235463281842
0.2224226425235803,0.8020751550533146,0.5033814972952371,-0.9648329565182592,0.5832491582046269,0.8487696645952546,-0.7144092553837211,0.2502414567955756,0.4740237905365768,0.6514777034349231,0.8323650352827139,0.2877509467522902
0.6158251524018186,0.8135944834480721,0.5158386836284976,-0.7365528792061231,0.5904712751167135,0.8561987084591537,-0.5231716058333895,0.179233152682062,0.4796506153416009,0.6644304468428928,0.8330488037046679,0.1960379836612623
0.7029382052088106,0.838897968853328,0.533758514685288,-0.6657340643219622,0.6072075544104168,0.7872341796613225,-0.4576215928323129,0.178154308875429,0.4862801079539266,0.6758961847224028,0.8330877818219011,0.1877003055295955
0.6107661980798323,0.8458872519348781,0.5442569462868309,-0.7703862657924071,0.6166864760796352,0.7273854128335733,-0.482717522602172,0.2248981574501861,0.4887739634306541,0.6822818868805807,0.8325551896572131,0.2383275000320404
0.7216329437718858,0.8512534188024123,0.5550238097534846,-0.6337548621833374,0.6289832052021931,0.690845747668497,-0.4038383476814398,0.1933866160527004,0.4908327481573376,0.691040158556809,0.8331933760586923,0.1981123795184924
